Country Date Cases Deaths Country0 Date0 Cases0 Deaths0
Czechia 2020-05-13 8269 290 Italy 2020-04-03 119827 14681
Czechia 2020-05-14 8351 293 Italy 2020-04-04 124632 15362
Czechia 2020-05-15 8406 295 Italy 2020-04-05 128948 15887
Czechia 2020-05-16 8455 296 Italy 2020-04-06 132547 16523
Czechia 2020-05-17 8475 298 Italy 2020-04-07 135586 17127
Czechia 2020-05-18 8586 297 Italy 2020-04-08 139422 17669
Czechia 2020-05-19 8647 302 Italy 2020-04-09 143626 18279
Czechia 2020-05-20 8721 304 Italy 2020-04-10 147577 18849
Czechia 2020-05-21 8754 306 Italy 2020-04-11 152271 19468
Czechia 2020-05-22 8813 312 Italy 2020-04-12 156363 19899
Czechia 2020-05-23 8890 314 Italy 2020-04-13 159516 20465
Czechia 2020-05-24 8955 315 Italy 2020-04-14 162488 21067
Czechia 2020-05-25 9002 317 Italy 2020-04-15 165155 21645
Czechia 2020-05-26 9050 317 Italy 2020-04-16 168941 22170
Czechia 2020-05-27 9086 317 Italy 2020-04-17 172434 22745
Czechia 2020-05-28 9140 319 Italy 2020-04-18 175925 23227
Czechia 2020-05-29 9196 319 Italy 2020-04-19 178972 23660
Czechia 2020-05-30 9230 319 Italy 2020-04-20 181228 24114
Czechia 2020-05-31 9268 320 Italy 2020-04-21 183957 24648
Czechia 2020-06-01 NA NA Italy 2020-04-22 187327 25085
Czechia 2020-06-02 NA NA Italy 2020-04-23 189973 25549
Czechia 2020-06-03 NA NA Italy 2020-04-24 192994 25969
Czechia 2020-06-04 NA NA Italy 2020-04-25 195351 26384
Czechia 2020-06-05 NA NA Italy 2020-04-26 197675 26644
Czechia 2020-06-06 NA NA Italy 2020-04-27 199414 26977
Czechia 2020-06-07 NA NA Italy 2020-04-28 201505 27359
Czechia 2020-06-08 NA NA Italy 2020-04-29 203591 27682
Czechia 2020-06-09 NA NA Italy 2020-04-30 205463 27967
Czechia 2020-06-10 NA NA Italy 2020-05-01 207428 28236
Czechia 2020-06-11 NA NA Italy 2020-05-02 209328 28710
Czechia 2020-06-12 NA NA Italy 2020-05-03 210717 28884
Czechia 2020-06-13 NA NA Italy 2020-05-04 211938 29079
Czechia 2020-06-14 NA NA Italy 2020-05-05 213013 29315
Czechia 2020-06-15 NA NA Italy 2020-05-06 214457 29684
Czechia 2020-06-16 NA NA Italy 2020-05-07 215858 29958
Czechia 2020-06-17 NA NA Italy 2020-05-08 217185 30201
Czechia 2020-06-18 NA NA Italy 2020-05-09 218268 30395
Czechia 2020-06-19 NA NA Italy 2020-05-10 219070 30560
Czechia 2020-06-20 NA NA Italy 2020-05-11 219814 30739
Czechia 2020-06-21 NA NA Italy 2020-05-12 221216 30911
Czechia 2020-06-22 NA NA Italy 2020-05-13 222104 31106
Czechia 2020-06-23 NA NA Italy 2020-05-14 223096 31368
Czechia 2020-06-24 NA NA Italy 2020-05-15 223885 31610
Czechia 2020-06-25 NA NA Italy 2020-05-16 224760 31763
Czechia 2020-06-26 NA NA Italy 2020-05-17 225435 31908
Czechia 2020-06-27 NA NA Italy 2020-05-18 225886 32007
Czechia 2020-06-28 NA NA Italy 2020-05-19 226699 32169
Czechia 2020-06-29 NA NA Italy 2020-05-20 227364 32330
Czechia 2020-06-30 NA NA Italy 2020-05-21 228006 32486
Czechia 2020-07-01 NA NA Italy 2020-05-22 228658 32616
Czechia 2020-07-02 NA NA Italy 2020-05-23 229327 32735
Czechia 2020-07-03 NA NA Italy 2020-05-24 229858 32785
Czechia 2020-07-04 NA NA Italy 2020-05-25 230158 32877
Czechia 2020-07-05 NA NA Italy 2020-05-26 230555 32955
Czechia 2020-07-06 NA NA Italy 2020-05-27 231139 33072
Czechia 2020-07-07 NA NA Italy 2020-05-28 231732 33142
Czechia 2020-07-08 NA NA Italy 2020-05-29 232248 33229
Czechia 2020-07-09 NA NA Italy 2020-05-30 232664 33340
Czechia 2020-07-10 NA NA Italy 2020-05-31 232997 33415
